,Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,city
4613,2021,3,B1 OWL,704,Philadelphia
4614,2021,3,63,6778,Philadelphia
4615,2021,3,71,2127,Philadelphia
4616,2021,3,41,1122,Philadelphia
4617,2021,3,K,3823,Philadelphia
4618,2021,3,51,2593,Philadelphia
4619,2021,3,LUCYGO,438,Philadelphia
4620,2021,3,LUCYGR,269,Philadelphia
4621,2021,3,L1 OWL,925,Philadelphia
4622,2021,3,82,3911,Philadelphia
4623,2021,3,81,2215,Philadelphia
4624,2021,4,1,1233,Philadelphia
4625,2021,4,2,2008,Philadelphia
4626,2021,4,3,3886,Philadelphia
4627,2021,4,4,3174,Philadelphia
4628,2021,4,5,1397,Philadelphia
4629,2021,4,6,2451,Philadelphia
4630,2021,4,7,2618,Philadelphia
4631,2021,4,8,675,Philadelphia
4632,2021,4,9,1943,Philadelphia
4633,2021,4,T1,3231,Philadelphia
4634,2021,4,T4,4245,Philadelphia
4635,2021,4,12,1126,Philadelphia
4636,2021,4,T3,4352,Philadelphia
4637,2021,4,14,2619,Philadelphia
4638,2021,4,G1,3992,Philadelphia
4639,2021,4,16,3581,Philadelphia
4640,2021,4,17,3853,Philadelphia
4641,2021,4,18,5760,Philadelphia
4642,2021,4,19,526,Philadelphia
4643,2021,4,20,1903,Philadelphia
4644,2021,4,21,5085,Philadelphia
4645,2021,4,22,2143,Philadelphia
4646,2021,4,23,8293,Philadelphia
4647,2021,4,24,887,Philadelphia
4648,2021,4,25,2082,Philadelphia
4649,2021,4,26,4509,Philadelphia
4650,2021,4,27,1488,Philadelphia
4651,2021,4,28,558,Philadelphia
4652,2021,4,29,1667,Philadelphia
4653,2021,4,30,616,Philadelphia
4654,2021,4,31,2187,Philadelphia
4655,2021,4,32,1816,Philadelphia
4656,2021,4,33,4696,Philadelphia
4657,2021,4,T2,4006,Philadelphia
4658,2021,4,35,74,Philadelphia
4659,2021,4,T5,4706,Philadelphia
4660,2021,4,37,1509,Philadelphia
4661,2021,4,38,1219,Philadelphia
4662,2021,4,39,906,Philadelphia
4663,2021,4,40,3736,Philadelphia
4664,2021,4,42,4973,Philadelphia
4665,2021,4,43,941,Philadelphia
4666,2021,4,44,1423,Philadelphia
4667,2021,4,45,2716,Philadelphia
4668,2021,4,46,2398,Philadelphia
4669,2021,4,47,9336,Philadelphia
4670,2021,4,48,3137,Philadelphia
4671,2021,4,49,1450,Philadelphia
4672,2021,4,50,1003,Philadelphia
4673,2021,4,52,6653,Philadelphia
4674,2021,4,53,1145,Philadelphia
4675,2021,4,54,2951,Philadelphia
4676,2021,4,55,2050,Philadelphia
4677,2021,4,56,4776,Philadelphia
4678,2021,4,57,4030,Philadelphia
4679,2021,4,58,3434,Philadelphia
4680,2021,4,59,2168,Philadelphia
4681,2021,4,60,4648,Philadelphia
4682,2021,4,61,1933,Philadelphia
4683,2021,4,62,48,Philadelphia
4684,2021,4,64,2488,Philadelphia
4685,2021,4,65,3639,Philadelphia
4686,2021,4,66,4702,Philadelphia
4687,2021,4,67,1244,Philadelphia
4688,2021,4,68,1194,Philadelphia
4689,2021,4,70,2814,Philadelphia
4690,2021,4,73,860,Philadelphia
4691,2021,4,75,1461,Philadelphia
4692,2021,4,77,362,Philadelphia
4693,2021,4,78,40,Philadelphia
4694,2021,4,79,2168,Philadelphia
4695,2021,4,80,92,Philadelphia
4696,2021,4,84,1306,Philadelphia
4697,2021,4,88,531,Philadelphia
4698,2021,4,89,873,Philadelphia
4699,2021,4,90,221,Philadelphia
4700,2021,4,92,121,Philadelphia
4701,2021,4,93,645,Philadelphia
4702,2021,4,94,155,Philadelphia
4703,2021,4,95,220,Philadelphia
4704,2021,4,96,643,Philadelphia
4705,2021,4,97,340,Philadelphia
4706,2021,4,98,390,Philadelphia
4707,2021,4,99,653,Philadelphia
4708,2021,4,D1,1296,Philadelphia
4709,2021,4,D2,1313,Philadelphia
4710,2021,4,103,410,Philadelphia
4711,2021,4,104,1433,Philadelphia
4712,2021,4,105,613,Philadelphia
4713,2021,4,106,570,Philadelphia
4714,2021,4,107,460,Philadelphia
4715,2021,4,108,1909,Philadelphia
4716,2021,4,109,1942,Philadelphia
4717,2021,4,110,952,Philadelphia
4718,2021,4,111,564,Philadelphia
4719,2021,4,112,216,Philadelphia
4720,2021,4,113,3085,Philadelphia
4721,2021,4,114,936,Philadelphia
4722,2021,4,115,476,Philadelphia
4723,2021,4,117,944,Philadelphia
4724,2021,4,118,152,Philadelphia
4725,2021,4,119,380,Philadelphia
4726,2021,4,120,151,Philadelphia
4727,2021,4,123,476,Philadelphia
4728,2021,4,124,817,Philadelphia
4729,2021,4,125,889,Philadelphia
4730,2021,4,126,287,Philadelphia
4731,2021,4,127,164,Philadelphia
4732,2021,4,128,222,Philadelphia
4733,2021,4,129,479,Philadelphia
4734,2021,4,130,329,Philadelphia
4735,2021,4,131,358,Philadelphia
4736,2021,4,132,221,Philadelphia
4737,2021,4,133,42,Philadelphia
4738,2021,4,139,236,Philadelphia
4739,2021,4,150,33,Philadelphia
4740,2021,4,201,22,Philadelphia
4741,2021,4,204,94,Philadelphia
4742,2021,4,206,48,Philadelphia
4743,2021,4,310,221,Philadelphia
4744,2021,4,311,94,Philadelphia
4745,2021,4,47M,503,Philadelphia
4746,2021,4,BLVDDIR,1385,Philadelphia
4747,2021,4,B1 OWL,770,Philadelphia
4748,2021,4,63,6696,Philadelphia
4749,2021,4,71,2212,Philadelphia
4750,2021,4,41,1205,Philadelphia
4751,2021,4,K,3911,Philadelphia
4752,2021,4,51,2664,Philadelphia
4753,2021,4,LUCYGO,441,Philadelphia
4754,2021,4,LUCYGR,284,Philadelphia
4755,2021,4,L1 OWL,899,Philadelphia
4756,2021,4,82,4092,Philadelphia
4757,2021,4,81,2269,Philadelphia
4758,2021,5,1,1233,Philadelphia
4759,2021,5,2,2008,Philadelphia
4760,2021,5,3,3886,Philadelphia
4761,2021,5,4,3174,Philadelphia
4762,2021,5,5,1397,Philadelphia
4763,2021,5,6,2601,Philadelphia
4764,2021,5,7,2618,Philadelphia
4765,2021,5,8,682,Philadelphia
4766,2021,5,9,1943,Philadelphia
4767,2021,5,T1,3439,Philadelphia
4768,2021,5,T4,4667,Philadelphia
4769,2021,5,12,1137,Philadelphia
4770,2021,5,T3,4307,Philadelphia
4771,2021,5,14,2692,Philadelphia
4772,2021,5,G1,4080,Philadelphia
4773,2021,5,16,3654,Philadelphia
4774,2021,5,17,3879,Philadelphia
4775,2021,5,18,6099,Philadelphia
4776,2021,5,19,526,Philadelphia
4777,2021,5,20,1903,Philadelphia
4778,2021,5,21,5085,Philadelphia
4779,2021,5,22,2122,Philadelphia
4780,2021,5,23,8466,Philadelphia
4781,2021,5,24,887,Philadelphia
4782,2021,5,25,2103,Philadelphia
4783,2021,5,26,4697,Philadelphia
4784,2021,5,27,1488,Philadelphia
4785,2021,5,28,564,Philadelphia
4786,2021,5,29,1684,Philadelphia
4787,2021,5,30,616,Philadelphia
4788,2021,5,31,2187,Philadelphia
4789,2021,5,32,1892,Philadelphia
4790,2021,5,33,4948,Philadelphia
4791,2021,5,T2,4184,Philadelphia
4792,2021,5,35,78,Philadelphia
4793,2021,5,T5,4788,Philadelphia
4794,2021,5,37,1509,Philadelphia
4795,2021,5,38,1219,Philadelphia
4796,2021,5,39,906,Philadelphia
4797,2021,5,40,3569,Philadelphia
4798,2021,5,42,4973,Philadelphia
4799,2021,5,43,941,Philadelphia
4800,2021,5,44,1423,Philadelphia
4801,2021,5,45,2861,Philadelphia
4802,2021,5,46,2398,Philadelphia
4803,2021,5,47,9432,Philadelphia
4804,2021,5,48,3260,Philadelphia
4805,2021,5,49,1450,Philadelphia
4806,2021,5,50,1013,Philadelphia
4807,2021,5,52,6722,Philadelphia
4808,2021,5,53,1168,Philadelphia
4809,2021,5,54,3153,Philadelphia
4810,2021,5,55,2107,Philadelphia
4811,2021,5,56,5391,Philadelphia
4812,2021,5,57,4071,Philadelphia
4813,2021,5,58,3434,Philadelphia
4814,2021,5,59,2408,Philadelphia
4815,2021,5,60,4877,Philadelphia
4816,2021,5,61,1933,Philadelphia
4817,2021,5,62,48,Philadelphia
4818,2021,5,64,2488,Philadelphia
4819,2021,5,65,3639,Philadelphia
4820,2021,5,66,4919,Philadelphia
4821,2021,5,67,1257,Philadelphia
4822,2021,5,68,1194,Philadelphia
4823,2021,5,70,2842,Philadelphia
4824,2021,5,73,879,Philadelphia
4825,2021,5,75,1425,Philadelphia
4826,2021,5,77,362,Philadelphia
4827,2021,5,78,44,Philadelphia
4828,2021,5,79,2191,Philadelphia
4829,2021,5,80,94,Philadelphia
4830,2021,5,84,1389,Philadelphia
4831,2021,5,88,531,Philadelphia
4832,2021,5,89,882,Philadelphia
4833,2021,5,90,244,Philadelphia
4834,2021,5,92,128,Philadelphia
4835,2021,5,93,624,Philadelphia
4836,2021,5,94,165,Philadelphia
4837,2021,5,95,245,Philadelphia
4838,2021,5,96,683,Philadelphia
4839,2021,5,97,364,Philadelphia
4840,2021,5,98,392,Philadelphia
4841,2021,5,99,661,Philadelphia
4842,2021,5,D1,1379,Philadelphia
4843,2021,5,D2,1398,Philadelphia
4844,2021,5,103,452,Philadelphia
4845,2021,5,104,1590,Philadelphia
4846,2021,5,105,683,Philadelphia
4847,2021,5,106,617,Philadelphia
4848,2021,5,107,533,Philadelphia
4849,2021,5,108,2715,Philadelphia
4850,2021,5,109,2504,Philadelphia
4851,2021,5,110,1106,Philadelphia
4852,2021,5,111,660,Philadelphia
4853,2021,5,112,243,Philadelphia
4854,2021,5,113,3680,Philadelphia
4855,2021,5,114,1020,Philadelphia
4856,2021,5,115,501,Philadelphia
4857,2021,5,117,1018,Philadelphia
4858,2021,5,118,204,Philadelphia
4859,2021,5,119,420,Philadelphia
4860,2021,5,120,138,Philadelphia
4861,2021,5,123,481,Philadelphia
4862,2021,5,124,847,Philadelphia
4863,2021,5,125,941,Philadelphia
4864,2021,5,126,296,Philadelphia
4865,2021,5,127,169,Philadelphia
4866,2021,5,128,233,Philadelphia
4867,2021,5,129,506,Philadelphia
4868,2021,5,130,326,Philadelphia
4869,2021,5,131,379,Philadelphia
4870,2021,5,132,190,Philadelphia
4871,2021,5,133,43,Philadelphia
4872,2021,5,139,221,Philadelphia
4873,2021,5,150,28,Philadelphia
4874,2021,5,201,34,Philadelphia
4875,2021,5,204,107,Philadelphia
4876,2021,5,206,53,Philadelphia
4877,2021,5,310,218,Philadelphia
4878,2021,5,311,110,Philadelphia
4879,2021,5,47M,503,Philadelphia
4880,2021,5,BLVDDIR,1486,Philadelphia
4881,2021,5,B1 OWL,760,Philadelphia
4882,2021,5,63,6764,Philadelphia
4883,2021,5,71,2212,Philadelphia
4884,2021,5,41,1205,Philadelphia
4885,2021,5,K,3911,Philadelphia
4886,2021,5,51,2718,Philadelphia
4887,2021,5,LUCYGO,441,Philadelphia
4888,2021,5,LUCYGR,292,Philadelphia
4889,2021,5,L1 OWL,919,Philadelphia
4890,2021,5,82,4092,Philadelphia
4891,2021,5,81,2269,Philadelphia
4892,2021,6,1,1359,Philadelphia
4893,2021,6,2,2212,Philadelphia
4894,2021,6,3,4004,Philadelphia
4895,2021,6,4,3009,Philadelphia
4896,2021,6,5,1374,Philadelphia
4897,2021,6,6,2610,Philadelphia
4898,2021,6,7,2585,Philadelphia
4899,2021,6,8,677,Philadelphia
4900,2021,6,9,1986,Philadelphia
4901,2021,6,T1,3544,Philadelphia
4902,2021,6,T4,4892,Philadelphia
4903,2021,6,12,1293,Philadelphia
4904,2021,6,T3,4633,Philadelphia
4905,2021,6,14,2952,Philadelphia
4906,2021,6,G1,5056,Philadelphia
4907,2021,6,16,3578,Philadelphia
4908,2021,6,17,4457,Philadelphia
4909,2021,6,18,5898,Philadelphia
4910,2021,6,19,521,Philadelphia
4911,2021,6,20,2088,Philadelphia
4912,2021,6,21,5239,Philadelphia
4913,2021,6,22,2189,Philadelphia
4914,2021,6,23,8383,Philadelphia
4915,2021,6,24,956,Philadelphia
4916,2021,6,25,2125,Philadelphia
4917,2021,6,26,4560,Philadelphia
4918,2021,6,27,1672,Philadelphia
4919,2021,6,28,607,Philadelphia
4920,2021,6,29,1733,Philadelphia
4921,2021,6,30,632,Philadelphia
4922,2021,6,31,2277,Philadelphia
4923,2021,6,32,1891,Philadelphia
4924,2021,6,33,5481,Philadelphia
4925,2021,6,T2,4824,Philadelphia
4926,2021,6,35,103,Philadelphia
4927,2021,6,T5,5016,Philadelphia
4928,2021,6,37,1651,Philadelphia
4929,2021,6,38,1420,Philadelphia
4930,2021,6,39,805,Philadelphia
4931,2021,6,40,3786,Philadelphia
4932,2021,6,42,5044,Philadelphia
4933,2021,6,43,1067,Philadelphia
4934,2021,6,44,1634,Philadelphia
4935,2021,6,45,3065,Philadelphia
4936,2021,6,46,2351,Philadelphia
4937,2021,6,47,9619,Philadelphia
4938,2021,6,48,3842,Philadelphia
4939,2021,6,49,1478,Philadelphia
4940,2021,6,50,1097,Philadelphia
4941,2021,6,52,6493,Philadelphia
4942,2021,6,53,1119,Philadelphia
4943,2021,6,54,3044,Philadelphia
4944,2021,6,55,2542,Philadelphia
4945,2021,6,56,4917,Philadelphia
4946,2021,6,57,4445,Philadelphia
4947,2021,6,58,3543,Philadelphia
4948,2021,6,59,2025,Philadelphia
4949,2021,6,60,4777,Philadelphia
4950,2021,6,61,2036,Philadelphia
4951,2021,6,62,62,Philadelphia
4952,2021,6,64,2649,Philadelphia
4953,2021,6,65,3700,Philadelphia
4954,2021,6,66,4504,Philadelphia
4955,2021,6,67,1349,Philadelphia
4956,2021,6,68,1334,Philadelphia
4957,2021,6,70,2771,Philadelphia
4958,2021,6,73,852,Philadelphia
4959,2021,6,75,1760,Philadelphia
4960,2021,6,77,378,Philadelphia
4961,2021,6,78,57,Philadelphia
4962,2021,6,79,2328,Philadelphia
4963,2021,6,80,122,Philadelphia
4964,2021,6,84,1335,Philadelphia
4965,2021,6,88,563,Philadelphia
4966,2021,6,89,814,Philadelphia
4967,2021,6,90,235,Philadelphia
4968,2021,6,92,130,Philadelphia
4969,2021,6,93,609,Philadelphia
4970,2021,6,94,165,Philadelphia
4971,2021,6,95,259,Philadelphia
4972,2021,6,96,622,Philadelphia
4973,2021,6,97,341,Philadelphia
4974,2021,6,98,405,Philadelphia
4975,2021,6,99,659,Philadelphia
4976,2021,6,D1,1421,Philadelphia
4977,2021,6,D2,1440,Philadelphia
4978,2021,6,103,464,Philadelphia
4979,2021,6,104,1730,Philadelphia
4980,2021,6,105,676,Philadelphia
4981,2021,6,106,622,Philadelphia
4982,2021,6,107,547,Philadelphia
4983,2021,6,108,2911,Philadelphia
4984,2021,6,109,2603,Philadelphia
4985,2021,6,110,1100,Philadelphia
4986,2021,6,111,709,Philadelphia
4987,2021,6,112,226,Philadelphia
4988,2021,6,113,3735,Philadelphia
4989,2021,6,114,977,Philadelphia
4990,2021,6,115,484,Philadelphia
4991,2021,6,117,965,Philadelphia
4992,2021,6,118,188,Philadelphia
4993,2021,6,119,397,Philadelphia
4994,2021,6,120,121,Philadelphia
4995,2021,6,123,509,Philadelphia
4996,2021,6,124,891,Philadelphia
4997,2021,6,125,964,Philadelphia
4998,2021,6,126,269,Philadelphia
4999,2022,9,103,641,Philadelphia
5000,2022,9,104,2303,Philadelphia
5001,2022,9,105,905,Philadelphia
5002,2022,9,106,800,Philadelphia
5003,2022,9,107,666,Philadelphia
5004,2022,9,108,3727,Philadelphia
5005,2022,9,109,3314,Philadelphia
5006,2022,9,110,1432,Philadelphia
5007,2022,9,111,1046,Philadelphia
5008,2022,9,112,732,Philadelphia
5009,2022,9,113,4922,Philadelphia
5010,2022,9,114,1327,Philadelphia
5011,2022,9,115,834,Philadelphia
5012,2022,9,117,1492,Philadelphia
5013,2022,9,118,306,Philadelphia
5014,2022,9,119,473,Philadelphia
5015,2022,9,120,302,Philadelphia
5016,2022,9,123,560,Philadelphia
5017,2022,9,124,1187,Philadelphia
5018,2022,9,125,1184,Philadelphia
5019,2022,9,126,354,Philadelphia
5020,2022,9,127,207,Philadelphia
5021,2022,9,128,263,Philadelphia
5022,2022,9,129,601,Philadelphia
5023,2022,9,130,366,Philadelphia
5024,2022,9,131,444,Philadelphia
5025,2022,9,132,252,Philadelphia
5026,2022,9,133,40,Philadelphia
5027,2022,9,135,564,Philadelphia
5028,2022,9,139,284,Philadelphia
5029,2022,9,150,29,Philadelphia
5030,2022,9,201,48,Philadelphia
5031,2022,9,204,146,Philadelphia
5032,2022,9,206,82,Philadelphia
5033,2022,9,310,248,Philadelphia
5034,2022,9,311,143,Philadelphia
5035,2022,9,47M,861,Philadelphia
5036,2022,9,BLVDDIR,2313,Philadelphia
5037,2022,9,B1 OWL,1098,Philadelphia
5038,2022,9,63,11060,Philadelphia
5039,2022,9,71,3296,Philadelphia
5040,2022,9,41,2149,Philadelphia
5041,2022,9,K,6500,Philadelphia
5042,2022,9,51,4917,Philadelphia
5043,2022,9,LUCYGO,753,Philadelphia
5044,2022,9,LUCYGR,486,Philadelphia
5045,2022,9,L1 OWL,1440,Philadelphia
5046,2022,9,82,6854,Philadelphia
5047,2022,9,81,3613,Philadelphia
5048,2022,10,1,2273,Philadelphia
5049,2022,10,2,4122,Philadelphia
5050,2022,10,3,6534,Philadelphia
5051,2022,10,4,4866,Philadelphia
5052,2022,10,5,2255,Philadelphia
5053,2022,10,6,3820,Philadelphia
5054,2022,10,7,3774,Philadelphia
5055,2023,5,5,2363,Philadelphia
5056,2022,10,8,1311,Philadelphia
5057,2022,10,9,3289,Philadelphia
5058,2022,10,T1,5107,Philadelphia
5059,2022,10,T4,5953,Philadelphia
5060,2022,10,12,1769,Philadelphia
5061,2022,10,T3,6479,Philadelphia
5062,2022,10,14,4719,Philadelphia
5063,2022,10,G1,4810,Philadelphia
5064,2022,10,16,4684,Philadelphia
5065,2022,10,17,5126,Philadelphia
5066,2023,5,6,4107,Philadelphia
5067,2022,10,18,11201,Philadelphia
5068,2023,5,7,4262,Philadelphia
5069,2022,10,19,888,Philadelphia
5070,2023,5,8,1354,Philadelphia
5071,2022,10,20,3090,Philadelphia
5072,2023,5,9,3553,Philadelphia
5073,2022,10,21,8262,Philadelphia
5074,2023,5,T1,7482,Philadelphia
5075,2023,5,T4,7908,Philadelphia
5076,2023,5,12,2053,Philadelphia
5077,2023,5,T3,7699,Philadelphia
5078,2023,5,14,4653,Philadelphia
5079,2023,5,G1,4258,Philadelphia
5080,2023,5,16,4938,Philadelphia
5081,2023,5,17,6786,Philadelphia
5082,2023,5,18,11874,Philadelphia
5083,2023,5,19,928,Philadelphia
5084,2023,5,20,3089,Philadelphia
5085,2023,5,21,8760,Philadelphia
5086,2023,5,22,3074,Philadelphia
5087,2023,5,23,12836,Philadelphia
5088,2023,5,24,1518,Philadelphia
5089,2023,5,25,3334,Philadelphia
5090,2023,5,26,7887,Philadelphia
5091,2023,5,27,3088,Philadelphia
5092,2023,5,28,1248,Philadelphia
5093,2023,5,29,2987,Philadelphia
5094,2023,5,30,970,Philadelphia
5095,2023,5,31,3912,Philadelphia
5096,2023,5,32,3693,Philadelphia
5097,2023,5,33,9430,Philadelphia
5098,2023,5,T2,7575,Philadelphia
5099,2023,5,35,86,Philadelphia
5100,2023,5,T5,7947,Philadelphia
5101,2023,5,37,2417,Philadelphia
5102,2023,5,38,2103,Philadelphia
5103,2023,5,39,1594,Philadelphia
5104,2023,5,40,5883,Philadelphia
5105,2023,5,42,7970,Philadelphia
5106,2023,5,43,2126,Philadelphia
5107,2023,5,44,2514,Philadelphia
5108,2023,5,45,3936,Philadelphia
5109,2023,5,46,3732,Philadelphia
5110,2023,5,47,14122,Philadelphia
5111,2023,5,48,5998,Philadelphia
5112,2023,5,49,2905,Philadelphia
5113,2023,5,50,1464,Philadelphia
5114,2023,5,52,8996,Philadelphia
5115,2023,5,53,1715,Philadelphia
5116,2023,5,54,5775,Philadelphia
5117,2023,5,55,3109,Philadelphia
5118,2023,5,56,8485,Philadelphia
5119,2023,5,57,7537,Philadelphia
5120,2023,5,58,5768,Philadelphia
5121,2023,5,59,2837,Philadelphia
5122,2023,5,60,8371,Philadelphia
5123,2023,5,61,3148,Philadelphia
5124,2023,5,62,104,Philadelphia
5125,2023,5,64,4759,Philadelphia
5126,2023,5,65,6167,Philadelphia
5127,2023,5,66,5794,Philadelphia
5128,2023,5,67,3326,Philadelphia
5129,2023,5,68,1491,Philadelphia
5130,2023,5,70,6058,Philadelphia
5131,2023,5,73,1647,Philadelphia
5132,2023,5,75,1679,Philadelphia
5133,2023,5,77,621,Philadelphia
5134,2023,5,78,3,Philadelphia
5135,2023,5,79,3661,Philadelphia
5136,2023,5,80,104,Philadelphia
5137,2023,5,84,2523,Philadelphia
5138,2023,5,88,1465,Philadelphia
5139,2023,5,89,1398,Philadelphia
5140,2023,5,90,266,Philadelphia
5141,2023,5,92,159,Philadelphia
5142,2023,5,93,905,Philadelphia
5143,2023,5,94,273,Philadelphia
5144,2023,5,95,317,Philadelphia
5145,2023,5,96,867,Philadelphia
5146,2023,5,97,511,Philadelphia
5147,2023,5,98,582,Philadelphia
5148,2023,5,99,906,Philadelphia
5149,2023,5,D1,2167,Philadelphia
5150,2023,5,D2,2527,Philadelphia
5151,2023,5,103,676,Philadelphia
5152,2023,5,104,2158,Philadelphia
5153,2023,5,105,826,Philadelphia
5154,2023,5,106,824,Philadelphia
5155,2023,5,107,682,Philadelphia
5156,2023,5,108,3823,Philadelphia
5157,2023,5,109,3171,Philadelphia
5158,2023,5,110,1471,Philadelphia
5159,2023,5,111,984,Philadelphia
5160,2023,5,112,627,Philadelphia
5161,2023,5,113,5079,Philadelphia
5162,2023,5,114,1274,Philadelphia
5163,2023,5,115,777,Philadelphia
5164,2023,5,117,1487,Philadelphia
5165,2023,5,118,285,Philadelphia
5166,2023,5,119,516,Philadelphia
5167,2023,5,120,309,Philadelphia
5168,2023,5,123,571,Philadelphia
5169,2023,5,124,1198,Philadelphia
5170,2023,5,125,1234,Philadelphia
5171,2023,5,126,414,Philadelphia
5172,2023,5,127,213,Philadelphia
5173,2023,5,128,281,Philadelphia
5174,2023,5,129,642,Philadelphia
5175,2023,5,130,381,Philadelphia
5176,2023,5,131,495,Philadelphia
5177,2023,5,132,272,Philadelphia
5178,2023,5,133,47,Philadelphia
5179,2023,5,135,578,Philadelphia
5180,2023,5,139,307,Philadelphia
5181,2023,5,150,27,Philadelphia
5182,2023,5,201,49,Philadelphia
5183,2023,5,204,148,Philadelphia
5184,2023,5,206,85,Philadelphia
5185,2023,5,310,217,Philadelphia
5186,2023,5,311,108,Philadelphia
5187,2023,5,47M,965,Philadelphia
5188,2023,5,BLVDDIR,2071,Philadelphia
5189,2023,5,B1 OWL,1188,Philadelphia
5190,2023,5,63,11963,Philadelphia
5191,2023,5,71,3640,Philadelphia
5192,2023,5,41,2379,Philadelphia
5193,2023,5,K,6731,Philadelphia
5194,2023,5,51,4987,Philadelphia
5195,2023,5,LUCYGO,822,Philadelphia
5196,2023,5,LUCYGR,465,Philadelphia
5197,2023,5,L1 OWL,1275,Philadelphia
5198,2023,5,82,7214,Philadelphia
5199,2023,5,81,4132,Philadelphia
5200,2023,6,1,1847,Philadelphia
5201,2023,6,2,3489,Philadelphia
5202,2023,6,3,5500,Philadelphia
5203,2023,6,4,4600,Philadelphia
5204,2023,6,5,1949,Philadelphia
5205,2023,6,6,3379,Philadelphia
5206,2023,6,7,3712,Philadelphia
5207,2023,6,8,885,Philadelphia
5208,2023,6,9,2961,Philadelphia
5209,2023,6,T1,6722,Philadelphia
5210,2023,6,T4,7453,Philadelphia
5211,2023,6,12,1890,Philadelphia
5212,2023,6,T3,6383,Philadelphia
5213,2023,6,14,4074,Philadelphia
5214,2023,6,G1,5233,Philadelphia
5215,2023,6,16,4419,Philadelphia
5216,2023,6,17,6419,Philadelphia
5217,2023,6,18,8958,Philadelphia
5218,2023,6,19,733,Philadelphia
5219,2023,6,20,2664,Philadelphia
5220,2023,6,21,7928,Philadelphia
5221,2023,6,22,2812,Philadelphia
5222,2023,6,23,10643,Philadelphia
5223,2023,6,24,1216,Philadelphia
5224,2023,6,25,2897,Philadelphia
5225,2023,6,26,5913,Philadelphia
5226,2023,6,27,2505,Philadelphia
5227,2023,6,28,935,Philadelphia
5228,2023,6,29,2491,Philadelphia
5229,2023,6,30,849,Philadelphia
5230,2023,6,31,3210,Philadelphia
5231,2023,6,32,2931,Philadelphia
5232,2023,6,33,8354,Philadelphia
5233,2023,6,T2,6646,Philadelphia
5234,2023,6,35,91,Philadelphia
5235,2023,6,T5,7178,Philadelphia
5236,2023,6,37,2236,Philadelphia
5237,2023,6,38,1933,Philadelphia
5238,2023,6,39,1220,Philadelphia
5239,2023,6,40,5275,Philadelphia
5240,2023,6,42,7351,Philadelphia
5241,2023,6,43,1660,Philadelphia
5242,2023,6,44,2397,Philadelphia
5243,2023,6,45,3276,Philadelphia
5244,2023,6,46,3141,Philadelphia
5245,2023,6,47,12039,Philadelphia
5246,2023,6,48,5464,Philadelphia
5247,2023,6,49,2677,Philadelphia
5248,2023,6,50,1436,Philadelphia
5249,2023,6,52,7323,Philadelphia
5250,2023,6,53,1315,Philadelphia
5251,2023,6,54,4689,Philadelphia
5252,2023,6,55,2932,Philadelphia
5253,2023,6,56,6152,Philadelphia
5254,2023,6,57,6271,Philadelphia
5255,2023,6,58,4771,Philadelphia
5256,2023,6,59,2140,Philadelphia
5257,2023,6,60,6854,Philadelphia
5258,2023,6,61,2688,Philadelphia
5259,2023,6,62,88,Philadelphia
5260,2023,6,64,3707,Philadelphia
5261,2023,6,65,5163,Philadelphia
5262,2023,6,66,4758,Philadelphia
5263,2023,6,67,2212,Philadelphia
5264,2023,6,68,1404,Philadelphia
5265,2023,6,70,4374,Philadelphia
5266,2023,6,73,1127,Philadelphia
5267,2023,6,75,1859,Philadelphia
5268,2023,6,77,517,Philadelphia
5269,2023,6,78,3,Philadelphia
5270,2023,6,79,3141,Philadelphia
5271,2023,6,80,93,Philadelphia
5272,2023,6,84,1781,Philadelphia
5273,2023,6,88,866,Philadelphia
5274,2023,6,89,1255,Philadelphia
5275,2023,6,90,279,Philadelphia
5276,2023,6,92,129,Philadelphia
5277,2023,6,93,888,Philadelphia
5278,2023,6,94,252,Philadelphia
5279,2023,6,95,328,Philadelphia
5280,2023,6,96,870,Philadelphia
5281,2023,6,97,493,Philadelphia
5282,2023,6,98,563,Philadelphia
5283,2023,6,99,907,Philadelphia
5284,2023,6,D1,1838,Philadelphia
5285,2023,6,D2,2095,Philadelphia
5286,2023,6,103,573,Philadelphia
5287,2023,6,104,1994,Philadelphia
5288,2023,6,105,780,Philadelphia
5289,2023,6,106,753,Philadelphia
5290,2023,6,107,630,Philadelphia
5291,2023,6,108,3605,Philadelphia
5292,2023,6,109,3123,Philadelphia
5293,2023,6,110,1327,Philadelphia
5294,2023,6,111,880,Philadelphia
5295,2023,6,112,540,Philadelphia
5296,2023,6,113,4875,Philadelphia
5297,2023,6,114,1200,Philadelphia
5298,2023,6,115,661,Philadelphia
5299,2023,6,117,1284,Philadelphia
5300,2023,6,118,249,Philadelphia
5301,2023,6,119,494,Philadelphia
5302,2023,6,120,237,Philadelphia
5303,2023,6,123,569,Philadelphia
5304,2023,6,124,1196,Philadelphia
5305,2023,6,125,1243,Philadelphia
5306,2023,6,126,389,Philadelphia
5307,2023,6,127,189,Philadelphia
5308,2023,6,128,241,Philadelphia
5309,2023,6,129,668,Philadelphia
5310,2023,6,130,358,Philadelphia
5311,2023,6,131,492,Philadelphia
5312,2023,6,132,267,Philadelphia
5313,2023,6,133,40,Philadelphia
5314,2023,6,135,582,Philadelphia
5315,2023,6,139,304,Philadelphia
